gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,Churn
1,1,0,0,0,1,0,0,2,2,0,2,2,1,1,2,55.45,2966.95,4,0
1,1,0,0,0,1,0,2,2,0,0,2,0,0,1,2,44.85,2479.05,4,0
0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,0,87.0928712367858,183.6166995525002,0,1
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,74.15,811.8,0,1
0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,2,56.85,1861.1,2,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.25,36.8,0,0
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,85.90833613089418,358.6262420594525,0,1
0,0,0,0,1,2,1,0,0,1,0,2,2,0,1,2,99.6733737669531,1059.3395613550279,0,1
0,0,0,0,1,2,1,0,1,1,0,2,2,0,1,2,102.82047142785522,829.4294212142535,0,1
1,0,0,0,1,0,1,0,0,2,0,2,0,0,1,2,83.2,1060.6,1,1
1,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,89.65382873267885,185.45084823726165,0,1
0,0,0,0,1,2,1,0,2,0,0,2,0,1,1,0,88.9,6000.1,5,0
0,0,1,1,0,1,0,0,2,2,2,2,0,2,0,1,51.35,3244.4,5,0
0,1,0,0,1,1,1,0,0,0,0,0,2,0,1,2,85.04144613791802,85.04144613791802,0,1
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.65,716.4,2,0
0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,82.04696084885252,219.22583209958808,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,45.15,45.15,0,0
1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,81.7,858.6,0,1
1,0,1,0,1,2,0,2,2,2,2,2,2,2,1,1,92.0,6782.15,5,0
1,0,1,0,1,2,0,0,2,0,2,0,2,2,0,3,67.25,4234.15,5,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.55,70.55,0,1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,76.94831395887583,322.79464011902667,0,1
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.85,892.15,3,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,44.737737248695645,44.737737248695645,0,1
0,0,1,0,0,1,0,2,2,2,2,0,0,2,1,0,47.6,3377.8,5,0
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,150.75,0,0
0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,80.98932497941777,831.2322841550034,0,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.22775228071833,835.7309632803227,0,1
1,0,0,0,1,2,1,1,0,0,0,2,0,0,1,2,91.56029336312544,1666.5463901217943,1,1
0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,78.63521594600913,78.63521594600913,0,1
0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,86.00100729488781,759.9403091365338,0,1
0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,3,35.75,961.4,2,0
0,0,0,0,1,2,1,0,0,1,0,2,2,0,0,2,100.50013845875186,100.50013845875186,0,1
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,85.7,169.8,0,1
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,84.6,1115.2,1,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,25.2,25.2,0,1
0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,1,81.0,818.05,0,1
1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,2,53.45,119.5,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,73.81538671466825,266.5354468500835,0,1
1,0,1,1,1,2,0,0,2,2,0,2,2,2,0,0,79.85,5234.95,5,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,2,19.2,903.7,3,0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,76.05,318.9,0,1
0,0,0,0,1,2,1,1,1,2,0,2,2,1,1,2,109.59094310434462,6444.9555019719355,4,1
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,55.31834512873297,164.2424401441723,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63.441565163825324,2345.3677409460424,2,1
1,0,1,0,1,0,1,0,0,1,0,1,2,0,1,2,96.60288667904018,1162.890294287663,1,1
0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,2,45.939117185506134,528.9385260399347,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,19.8,198.25,0,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.75,39.3,0,0
1,0,0,0,1,2,1,0,0,0,0,0,2,0,0,2,89.90217443237542,651.9707361454907,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,20.15,238.15,0,0
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1379.6,5,0
0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,19.6,314.45,1,0
0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,79.01705959930618,217.3749793291808,0,1
0,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.2,735.9,3,0
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,82.37349072635072,262.68640996903105,0,1
0,1,1,0,1,2,1,0,0,0,2,2,2,0,1,2,101.25,3949.15,3,0
0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,1,99.4590151953429,3764.4836791622197,3,1
1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,74.42287154309591,74.42287154309591,0,1
0,0,1,1,1,2,0,2,2,2,2,2,0,2,0,0,80.2,5714.2,5,0
0,0,1,1,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3046.15,2,1
0,0,1,1,1,0,1,0,0,2,0,2,2,1,1,2,93.8,3124.5,2,1
0,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,96.15,1529.2,1,1
0,1,0,0,1,0,1,1,0,1,1,0,2,0,0,2,96.10742465857206,1426.6962580442528,1,1
1,1,1,0,1,2,2,1,1,1,1,1,1,1,0,1,24.7,1174.35,3,0
0,0,1,0,1,2,1,2,2,0,0,0,1,1,0,0,95.41279426786771,6580.67696742016,5,1
0,0,0,0,1,0,0,2,2,2,2,2,0,1,0,3,74.3,1863.8,2,1
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.25,48.35,0,0
1,0,0,0,1,2,0,0,2,2,2,0,2,2,1,1,74.2,4805.65,5,0
1,0,1,0,1,0,2,1,1,1,1,1,1,2,1,0,20.45,790.0,3,0
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1278.8,5,0
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,72.86136514952736,1147.9080307596118,1,1
0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,2,89.40756543755687,454.51063860036936,0,1
1,0,0,0,1,2,1,2,2,0,2,2,0,0,0,3,100.75,4669.2,3,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,20.3,20.3,0,0
0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,80.18276206901052,159.42163810345053,0,1
0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,2,54.2,1739.6,2,0
1,0,1,1,1,0,0,2,2,2,0,2,2,2,1,1,80.15,5600.15,5,0
1,0,0,0,1,2,0,2,2,2,2,2,2,2,0,0,92.0,6632.75,5,0
1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,84.75,3050.15,2,1
0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,31.65,389.95,1,0
0,1,0,0,1,2,0,0,0,2,2,0,2,1,1,1,69.1,3255.35,3,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,71.70384634538907,1145.4483673054524,1,1
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,87.45546015790566,2624.8948683242984,2,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.90663493103801,74.90663493103801,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,19.7,415.9,1,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.67921760768537,19.67921760768537,0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,50.39038764024808,239.30169212460223,0,1
0,0,0,0,1,0,0,2,0,0,2,0,2,2,1,3,65.1,3846.75,5,0
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,80.4817043651731,225.7423032807536,0,1
1,0,0,0,1,2,1,0,1,2,1,2,2,0,1,2,111.93876033910045,1382.3164092272746,0,1
0,1,0,0,1,2,1,2,2,2,0,0,0,0,0,1,91.7,2758.15,2,1
0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,2,74.93018240023119,606.4467562239445,0,1
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1328.35,5,0
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,2,20.25,835.5,3,0
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,74.4,215.8,0,1
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1258.15,4,0
0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,80.09602028790115,80.09602028790115,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.88910239750759,138.06164560456943,0,1
1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,51.55,1295.4,2,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,70.55,1493.55,1,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,70.64386331623545,70.64386331623545,0,1
1,0,1,0,1,2,0,2,0,0,2,2,0,1,1,1,72.8,2333.05,2,0
0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,20.7,1032.05,4,0
0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,1,87.7676988124332,1259.8133565916403,1,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,81.25465875706637,2840.764144492692,2,1
1,0,0,0,1,0,1,0,2,0,0,2,2,0,1,2,94.49862268430941,669.1903867402369,0,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,74.34775332436072,1097.12547761328,1,1
0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,2,79.9278402672215,477.8067004985117,0,1
1,0,1,1,1,2,0,2,0,2,2,0,0,2,1,1,66.5,4811.6,5,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,19.25,677.9,2,0
0,0,1,1,1,2,1,0,0,0,0,2,0,0,1,0,85.35,754.65,0,1
0,0,0,0,1,1,0,1,2,0,1,1,2,0,0,0,82.72135694750644,4349.023929346095,4,1
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.55,1067.65,4,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.985533291809944,258.0408274320265,0,1
1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,74.80987372603661,74.80987372603661,0,1
1,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,93.90324617216515,93.90324617216515,0,1
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,21.0,1210.3,4,0
1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,90.25,2755.35,2,1
1,0,1,0,1,2,0,2,2,2,2,2,2,2,1,1,90.25,6369.45,5,0
0,0,0,0,1,2,1,0,2,2,2,2,2,1,1,2,111.5,5703.25,4,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.6,299.4,1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25.05564314536753,25.05564314536753,0,1
1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,2,74.25,3089.1,3,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43.1780864203742,129.51344396262118,0,1
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,76.00737419768033,320.60935861627274,0,1
1,0,1,1,1,0,0,2,2,0,2,2,2,2,0,0,80.65,5542.55,5,0
0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,2,86.25,587.1,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,20.45,162.3,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25.05,25.05,0,1
1,0,0,1,1,0,2,1,1,1,1,1,1,2,0,1,20.85,467.5,1,0
0,0,0,0,1,2,1,0,0,0,1,2,0,0,0,2,91.52214538645215,985.5908728443454,0,1
0,0,0,0,1,1,1,0,0,1,0,2,2,0,1,1,97.81087694018451,818.2660369612411,0,1
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.33822948674722,75.33822948674722,0,1
1,1,0,0,1,2,1,0,1,1,0,1,2,0,0,2,95.89497533588565,2658.0985178830542,2,1
0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,2,84.36530395875128,1059.8136164283867,0,1
0,0,0,0,1,2,1,2,2,2,2,2,2,0,1,0,114.5,4527.45,3,1
0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,3,19.6,55.25,0,0
0,0,0,0,1,0,1,2,0,2,2,2,2,0,0,2,105.1,1582.75,1,1
0,0,0,0,1,2,1,0,1,1,0,2,0,0,1,2,93.3824036776358,772.6236348887329,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,70.86998530702064,70.86998530702064,0,1
1,0,1,0,0,1,0,2,2,0,2,0,0,2,1,1,38.6,2345.55,5,0
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,85.99978677349357,85.99978677349357,0,1
0,0,0,0,1,1,2,1,1,1,1,1,1,0,0,1,23.05229771419186,244.92572731815304,0,1
1,0,1,1,1,2,0,2,2,2,0,0,0,2,0,1,64.45,4720.0,5,0
0,0,0,1,1,2,1,0,2,0,0,2,0,0,0,3,89.6,365.65,0,1
0,0,0,0,1,2,0,2,0,2,2,2,0,1,0,1,74.0,3877.65,4,0
0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,75.54616203321135,75.54616203321135,0,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25,0,1
1,0,1,1,1,0,1,0,0,0,0,2,2,1,1,2,90.4,2178.6,2,1
1,1,0,0,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2743.45,4,0
0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,81.2800970217155,81.2800970217155,0,1
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,19.4,1496.45,5,0
1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,80.35,2596.15,2,1
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,76.25,2841.55,3,1
1,1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,105.9,334.65,0,1
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,357.0,1,0
1,0,0,1,1,2,1,0,0,0,0,2,2,0,0,2,95.2,930.4,0,1
0,0,0,0,1,2,1,1,1,0,0,2,0,0,1,2,96.04216622773805,1239.7892882649699,1,1
1,1,0,0,1,0,1,2,0,0,0,0,2,0,0,3,85.5,4042.3,3,1
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.1,579.4,2,0
1,0,0,0,0,1,0,0,0,2,0,2,0,0,1,3,40.15,130.75,0,1
0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,2,55.15,1319.85,1,0
0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,78.76059982525945,948.115208295001,0,1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,76.51943100951945,245.9702607873036,0,1
0,0,0,0,1,0,1,0,2,0,0,0,2,0,1,3,84.3,1855.65,1,1
1,0,1,0,1,2,1,0,2,2,0,0,0,0,1,0,83.35,4065.0,3,1
0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,1,85.54693648019695,270.42855536137864,0,1
0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,74.80066493317345,349.7140878675575,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,19.4,554.25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0969572848754,2865.3559445155583,3,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.22145024800948,69.22145024800948,0,1
1,1,1,0,1,2,1,0,2,0,0,0,2,0,1,0,89.8,5629.55,5,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,69.85,515.45,0,0
1,0,1,0,1,2,1,1,0,2,1,2,2,0,1,1,110.22045358998024,5276.025867795962,3,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,35.28408465783803,446.79385755646643,0,1
1,0,1,1,1,2,1,0,0,0,2,2,2,1,1,2,97.95,4917.9,4,0
1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,3,21.2,1238.65,4,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,75.10586773445236,356.3569035680647,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,19.15,638.0,2,0
0,0,1,0,1,2,0,2,2,2,2,2,2,2,0,0,88.05,6520.8,5,0
1,0,0,0,1,2,1,0,0,2,2,2,0,0,0,2,95.5,3418.2,2,0
0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,1,89.6665906972494,1534.073754272137,1,1
1,0,0,1,1,0,0,2,2,2,2,2,0,2,1,1,76.9,5522.7,5,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,45.4,45.4,0,1
1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,21.15,306.05,0,0
0,0,1,1,1,2,1,2,0,0,0,2,0,0,0,2,89.6,2901.8,2,0
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,2,19.8,160.05,0,0
0,0,0,0,1,2,1,0,0,2,0,2,1,0,0,2,99.77633023896502,779.0333826036613,0,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,75.6,402.5,0,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,19.9543477018586,19.9543477018586,0,1
0,0,1,0,1,0,1,0,0,2,0,1,2,0,0,0,94.64883307917812,5006.340884951404,4,1
1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,2,81.03029640881789,2448.0502492427677,2,1
1,0,0,0,1,0,1,0,1,0,0,2,2,0,1,2,95.33537185448778,668.2293859833137,0,1
0,0,0,0,1,2,1,0,0,0,0,1,2,0,0,0,91.79677223023367,773.3865167281464,0,1
1,0,0,0,1,2,1,0,0,0,0,0,2,0,0,2,86.90647832949941,262.8992050299816,0,1
1,1,0,0,1,0,1,0,0,2,0,2,2,0,1,1,95.9,1777.9,1,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,47.650367086609585,198.3893005650631,0,1
0,0,1,1,1,2,1,0,2,2,0,2,2,0,1,1,102.1,1068.85,0,1
1,0,1,0,1,0,2,1,1,1,1,1,1,0,1,0,20.45,471.55,1,0
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,81.71710611722932,261.1472984656584,0,1
0,0,0,0,1,2,1,0,2,0,0,0,0,1,1,3,80.2,4297.6,4,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.95,69.95,0,1
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,20.2,1376.5,5,0
0,0,1,0,1,0,1,0,0,0,0,2,0,0,1,0,79.35,79.35,0,1
1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,74.6,74.6,0,1
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,781.25,3,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,19.45,369.05,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,24.95,190.25,0,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,19.502963661477292,31.67743744352357,0,1
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,24.45,1088.25,3,0
1,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,24.05,1230.9,4,0
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,19.55,294.5,1,0
0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,2,82.83032306286997,1423.5212161986374,1,1
0,1,1,1,0,1,0,0,2,2,0,2,2,2,1,2,53.0,3656.25,5,0
1,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,20.1,190.25,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,46.521018388759934,265.022018436835,0,1
1,0,0,0,0,1,0,2,0,2,2,0,2,2,0,0,48.4,3442.8,5,0
1,0,1,0,1,2,1,2,2,0,0,0,0,0,1,2,84.45,2467.1,2,1
0,0,0,0,1,0,0,2,2,0,2,0,2,0,0,0,67.8,842.25,1,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.0,109.2,0,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.9,19.9,0,1
0,0,1,0,1,2,1,0,2,0,0,2,2,0,1,1,98.4,5149.5,4,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.05,461.3,2,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,19.35,601.6,2,0
1,0,0,0,1,2,1,0,0,0,2,2,2,1,1,2,100.0,4211.55,3,1
0,0,0,0,1,0,0,0,2,0,2,2,0,0,0,3,66.25,620.55,0,1
0,0,1,1,1,2,0,2,2,0,0,0,2,1,0,0,68.75,3815.4,4,0
1,0,1,1,1,2,1,2,2,0,2,0,2,2,1,1,97.75,6991.6,5,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.58952980293641,69.58952980293641,0,1
0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,2,80.36235014433512,472.45162628365784,0,1
0,0,0,0,1,0,0,0,2,2,2,2,0,2,0,3,69.75,3894.4,4,0
0,0,1,0,1,2,1,2,2,2,0,2,2,2,1,0,110.8,7553.6,5,0
1,0,1,1,1,0,1,0,1,0,2,2,2,1,0,0,100.13144247603378,1886.8374774357446,1,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.55,166.3,0,1
1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,35.9,35.9,0,1
1,0,1,0,1,2,1,0,1,2,0,2,0,0,0,2,96.8521651801587,5743.638564295982,4,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,20.3,475.1,1,0
0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,56.05,1522.65,2,0
1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,19.3,486.2,1,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,24.05,1559.15,5,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,0,1
0,1,0,0,1,2,1,0,0,2,0,2,2,0,0,2,101.35,780.5,0,1
1,0,1,1,1,0,1,0,0,0,0,2,0,0,0,2,80.85,1400.85,1,1
0,0,0,0,1,2,1,1,0,0,1,2,2,0,0,0,100.34494689042187,850.6408132335533,0,1
0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,1,84.8,906.85,0,1
1,0,1,0,1,2,1,0,0,2,0,2,1,0,0,2,97.72654085194027,3006.676084664408,2,1
1,0,1,0,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3582.4,4,0
0,0,0,0,1,0,1,0,2,2,0,0,0,0,1,2,82.3,82.3,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.85840312187852,137.52254790209977,0,1
1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,1,100.45,1622.45,1,1
0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,19.85,996.95,4,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.75,1123.15,4,0
0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,1,39.65,1798.65,3,0
0,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,86.14289423686479,3171.6317446085195,2,1
0,0,0,0,1,0,1,0,0,1,1,2,2,0,1,0,97.4556807400477,396.2513721313244,0,1
0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,75.5,2324.7,2,0
0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,0,85.35,756.1597996569159,0,1
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.13428725249258,243.8823853960897,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.05,157.65,0,0
0,0,1,0,1,0,1,1,0,2,2,2,2,0,1,2,104.13322478011649,3357.8842300772985,2,1
1,1,1,1,1,2,1,2,0,0,0,0,0,0,1,2,80.95,4859.1,4,0
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,80.68473608058396,159.77958279305102,0,1
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,86.0164364857946,86.0164364857946,0,1
1,0,1,1,1,2,1,0,0,2,2,2,2,0,1,0,107.35,5118.95,3,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.05,845.25,3,0
0,0,0,0,1,0,1,0,0,2,1,2,2,0,1,1,98.8339047869894,290.8603169377209,0,1
1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,34.7,296.1,0,1
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,54.94193762540795,113.40588063748203,0,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,79.60390849551064,260.5856312421471,0,1
0,0,0,0,1,2,1,0,2,0,0,2,2,0,0,2,103.09179951564762,6011.63331696026,4,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,19.8,1311.3,5,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,30.37937827678822,226.14397253274893,0,1
0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,2,70.65112710478031,146.7427022121505,0,1
1,0,1,0,0,1,0,0,2,2,2,2,2,1,1,1,60.8,4263.4,5,0
0,0,0,0,1,1,1,0,0,0,1,2,2,0,0,0,99.28147717863773,1777.3128869072525,1,1
1,0,1,0,1,0,0,2,2,2,2,2,2,2,1,0,86.1,6045.9,5,0
0,0,1,0,1,2,1,0,0,2,0,0,0,0,1,1,78.95,2839.65,3,1
0,1,0,0,1,0,1,0,0,2,0,2,0,0,1,2,86.85,220.95,0,1
1,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,29.3,1224.05,3,0
0,0,1,1,1,2,1,0,2,0,0,2,2,0,1,2,97.95,384.5,0,1
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.85,572.45,0,0
1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,0,86.0,1532.45,1,1
0,0,1,0,1,2,1,0,2,0,0,2,0,0,1,2,91.65,365.4,0,1
0,0,0,0,1,0,1,0,2,2,0,2,2,1,1,3,100.3,5200.8,4,0
0,0,0,0,1,0,0,0,0,2,2,2,2,2,0,3,74.45,3510.3,3,0
0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.6,79.6,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.9,247.0,0,0
0,0,1,1,1,2,0,0,0,2,2,0,0,1,1,3,61.95,1070.7,1,0
1,1,1,0,1,2,1,2,0,2,0,0,0,0,1,0,83.75,3273.55,3,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,50.34824472406981,887.4172413528955,1,1
1,0,1,0,1,2,1,2,2,2,2,2,2,2,0,1,114.45,8375.05,5,0
